id,created_at,screen_name,user_name,user_location,text
594174325772652544,Fri May 01 16:19:33 +0000 2015,BlkGirlManifest,patriarchy princess,NJ,Cant participate in #talkpay bc broke college student things but its really important that this dialogue is happening
594174391321112577,Fri May 01 16:19:48 +0000 2015,YolandaEnoch,★Yolanda Enoch,"Los Angeles, CA",This #talkpay hashtag is really interesting.  https://t.co/ZVwI9nqQ51
594174413765005313,Fri May 01 16:19:54 +0000 2015,devhax_jill,Jill,"#fallout, #devhax",#talkpay Nuggets in a place with &gt;1gbit to the kids.
594174447252328448,Fri May 01 16:20:02 +0000 2015,khurtwilliams,Khürt Williams,"Princeton, NJ",MSEE. 22+ years of work experience. Information security professional. Income dependent on too many variables #talkpay
594174447965196289,Fri May 01 16:20:02 +0000 2015,tableflipclub,(╯°□°)╯︵ ┻━┻,,"Woman, full stack software engineer, 9 yrs, Bay Area, $160k + startup options. $75k signing bonus. #talkpay"
594174456337162241,Fri May 01 16:20:04 +0000 2015,markpalfreeman,Mark Palfreeman,"Seattle, WA",Twitter is erupting with #talkpay and a surge of salary info. Money's flying all over the internet!
594174468550864896,Fri May 01 16:20:07 +0000 2015,alicegoldfuss,Alice Goldfuss,"Portland, OR",I was once so poor that my family sent me food for Christmas. Entered tech industry and now eat out without batting an eye. #talkpay
594174472657117184,Fri May 01 16:20:08 +0000 2015,fightstreeter,Gordon 'doc',Seattle,"I feel that I get paid too much for what I do, and I don't know how to exactly reconcile these feelings. I like the money. (duh) #talkpay"
594174523349471232,Fri May 01 16:20:20 +0000 2015,LeoWid,Leo Widrich,"San Francisco, CA","#talkpay 
&gt; First 9 months of @Buffer: $0
&gt; Next 9 months: $60k/year
&gt; Next year: $84k/year
&gt; Then: $94k, $120k, $140k
&gt; Now: $161k/year"
594174548561371140,Fri May 01 16:20:26 +0000 2015,MHarrisEditor,Megan Harris,"St. Louis, Missouri","#talkpay - Was once offered a marketing ""internship"" for 40 hours/wk. at $10/hour. Obvs. didn't take because that's a FT job."
594174597387264000,Fri May 01 16:20:37 +0000 2015,tableflipclub,(╯°□°)╯︵ ┻━┻,,"White British male 30ish
2005 Dev: £22k
2008 Dev/UX: £32k
2010 UX: £40k
2013 UX: £50k
2014 UX: £59k
2015 Freelance UX: £120k+ #talkpay"
594174599887106048,Fri May 01 16:20:38 +0000 2015,paddyforan,Paddy,"Brooklyn, NY","Our of college, I worked as a developer evangelist/software engineer/technical writer for a startup. $60k/year, plus options. #talkpay"
594174617155153920,Fri May 01 16:20:42 +0000 2015,a_fluffy_uni,morefluffyunicorns,,"@shanley, My 8 year old and I agree.
 #talkpay"
594174656338231296,Fri May 01 16:20:51 +0000 2015,_achiang,Alex Chiang,"San Francisco, CA","That's all I'll say for now, not talking about my current gig, but professionally, I'm motivated by principles, not money. #talkpay"
594174669697228800,Fri May 01 16:20:55 +0000 2015,dkrentzlin,certainty,hamburg,Hmm i might have to reevaluate my situation yet again. Looking at the tweets around #talkpay
594174691029430272,Fri May 01 16:21:00 +0000 2015,lennym,Lenny Martin,"London, N4",Disheartened by the number of people who are *afraid* to post in #talkpay. What the actual fuck.
594174744779304961,Fri May 01 16:21:13 +0000 2015,YolandaEnoch,★Yolanda Enoch,"Los Angeles, CA","To understand what #talkpay is about, read this in-depth article. https://t.co/C4ILJejTaT"
594174756250779648,Fri May 01 16:21:15 +0000 2015,Chzn8r,Aaron Ringgenberg,"San Francisco, CA, USA",Agree w sentiment that changing jobs bumps yr pay faster. You're tied to yr previous salary. Never thought of lying to move up tho #talkpay
594174789457211394,Fri May 01 16:21:23 +0000 2015,paddyforan,Paddy,"Brooklyn, NY","At one point, the Series A crunch happened, and my salary got dropped to $30,000 a year, plus some more options. #talkpay"
594174814883020800,Fri May 01 16:21:29 +0000 2015,aeleitch,ಠ_ರೃ强大声 Alex Leitch,"Toronto, Canada","Oh, and I've been paid exactly one bonus, once, it was for $250 at a small company where I was a DB/everything admin. #talkpay"
594174846570868738,Fri May 01 16:21:37 +0000 2015,tableflipclub,(╯°□°)╯︵ ┻━┻,,"frontend dev, self taught, white trans woman, working in tech for 6 years, $55k. chicago #talkpay"
594174873376665600,Fri May 01 16:21:43 +0000 2015,bkero,bkero,"Portland, OR","2015, PDX, senior software engineer (w/ 10 years experience). BS CS. $87000 #talkpay"
594174938938023936,Fri May 01 16:21:59 +0000 2015,lennym,Lenny Martin,"London, N4","I was reticent on grounds of looking like a humble-bragging douchehammer, but *afraid*... that is some messed up shit. #talkpay"
594174952020045824,Fri May 01 16:22:02 +0000 2015,aeleitch,ಠ_ರೃ强大声 Alex Leitch,"Toronto, Canada","So I don't actually register Benefits or Bonuses or Points or Profit-Sharing as ""Money,"" I register them as ""polite lies."" #talkpay"
594174960198811648,Fri May 01 16:22:04 +0000 2015,shanley,Shanley,San Francisco,i also think that the #talkpay discussion is highlighting HOW MUCH FINANCIAL ACCESS people in tech have. and how we don't use it.
594175001613488128,Fri May 01 16:22:14 +0000 2015,jaimzuber,Jaim Zuber,Minneapolis,The flipside of not disclosing to employers is devs only hurt themselves by not discussing rate/salary with each other. #talkpay
594175017597935617,Fri May 01 16:22:18 +0000 2015,jongold,@jongold,✈︎,"#talkpay - Evently (2012) £30k, Makeshift (2013-14) was £45-50k. My rates have gone from ~£180/d when I graduated to ~£500/d recently."
594175019715952642,Fri May 01 16:22:18 +0000 2015,languagehacker,Bob Elwell,"San Bruno, CA",#talkpay http://t.co/BWMEnoJ96G
594175076297150466,Fri May 01 16:22:32 +0000 2015,joshaledgard,Josh Ledgard,Seattle,"Love when founders and CEOs #talkpay without accounting for equity, stocks, ownership, etc. ""CEO only makes $1"" Yeah - right."
594175077328887808,Fri May 01 16:22:32 +0000 2015,othiym23,Forrest L Norvell,the outside lands,"#talkpay DM ""cis het WM; MSCS; 8y exp; SF; b/e eng
'12 Sr $150k -&gt; '15 team lead $175k; no bonus
pre-IPO 45k shares RSU/$8k raise+$5k promo"""
594175087244406784,Fri May 01 16:22:34 +0000 2015,aeleitch,ಠ_ರೃ强大声 Alex Leitch,"Toronto, Canada","About the only thing a contract can entice me with is ""Vacation Days,"" b/c I volunteer and do a lot of art. #talkpay"
594175132131790848,Fri May 01 16:22:45 +0000 2015,OnAdvertise,OnAdvertise.com,All around the world,1p – #talkpay - http://t.co/KVSstPd5Ch #advertising #sales #business #inc
594175160065789952,Fri May 01 16:22:52 +0000 2015,bengl,bryan english ☜,"San Francisco, CA",still deciding whether to take part in #talkpay
594175161894469633,Fri May 01 16:22:52 +0000 2015,SeeSarahCode,Sarah,"Chicago, IL USA","Will one day write about grad student wages &amp; how colleges takes advantage. $1500 = grad student teaching a class, $9000 = adjunct. #talkpay"
594175191883874304,Fri May 01 16:22:59 +0000 2015,paddyforan,Paddy,"Brooklyn, NY","Now I'm a software engineer in NYC. I make $85,000 a year, plus options. If I had to estimate, it amounts to about $95-100k/year. #talkpay"
594175194467471360,Fri May 01 16:23:00 +0000 2015,shanley,Shanley,San Francisco,TECH EMPLOYEES have the ability to shift HUGE amounts of money into funding shit #talkpay
594175232094511104,Fri May 01 16:23:09 +0000 2015,NelsonWittwer,Nelson Wittwer,Salt Lake City,#talkpay https://t.co/SSR33RCyHy
594175305708916736,Fri May 01 16:23:26 +0000 2015,aeleitch,ಠ_ರೃ强大声 Alex Leitch,"Toronto, Canada","Because of my freelance upbringing and the 2000's Nortel crash, to me, the only money I have is the money in the bank. #talkpay"
594175352194207746,Fri May 01 16:23:37 +0000 2015,languagehacker,Bob Elwell,"San Bruno, CA",#talkpay http://t.co/unPj1Uwfj1
594175439050055681,Fri May 01 16:23:58 +0000 2015,BCKamsler,Brigette,NYC,"After being very covert about the job (despite me saying my requirements), I was offered $25K less than I make now for a job #talkpay"
594175462189846528,Fri May 01 16:24:04 +0000 2015,shanley,Shanley,San Francisco,when we talk about diversity in tech and everyone is looking at the big companies to shift the capital? we can start with us. #talkpay
594175479369760768,Fri May 01 16:24:08 +0000 2015,chriseppstein,Chris Eppstein ☺️,"San Jose, CA","Last october I collected 410 data points about tech salary information from people on twitter. 

https://t.co/Cen32CZdr6

#talkpay"
594175519605809152,Fri May 01 16:24:17 +0000 2015,maryofdoom,Mary (of Doom),"Pittsburgh, PA","The #talkpay discussion is fascinating. I urge everyone to check it out, if you haven't already."
594175540162068480,Fri May 01 16:24:22 +0000 2015,aredridel,Aria Stewart,"Somerville, MA","#talkpay Health benefits are sometimes more important than the money. With chronic illness in the family, it's a factor."
594175545182564352,Fri May 01 16:24:23 +0000 2015,samhouston,Sam Houston,"San Francisco, CA","I hope to see more community managers #talkpay, whether that's privately or on Twitter. I'd love to connect with others on this #cmgr"
594175552786923520,Fri May 01 16:24:25 +0000 2015,BCKamsler,Brigette,NYC,"I was upfront the entire time about my desired salary, career track, etc... It was a very insulting offer, waste of time #talkpay"
594175558495375361,Fri May 01 16:24:27 +0000 2015,britneywright,Britney Wright,Virginia,#talkpay #austintech https://t.co/vXu9BHnLmh
594175613302415360,Fri May 01 16:24:40 +0000 2015,offeryour,Offer Your,Worldwide,1p – #talkpay - http://t.co/8F74fb2hz4 #sales #marketing
594175619031785472,Fri May 01 16:24:41 +0000 2015,offeryour,Offer Your,Worldwide,1p – #talkpay - http://t.co/E9hDmBkxKq #sales #marketing
594175646131220480,Fri May 01 16:24:47 +0000 2015,hackernewsfire,Hacker News,,#talkpay https://t.co/0jHwi0YMt8
594175648253390848,Fri May 01 16:24:48 +0000 2015,SeeSarahCode,Sarah,"Chicago, IL USA","Post-grad school, made $40-49k as a textbook project editor in San Diego. Made 60 books/semester, many 12-14+ hour days. #talkpay"
594175700166283264,Fri May 01 16:25:00 +0000 2015,bluk,bryant,"Austin, TX",@dylants so have you learned anything from #talkpay ?
594175729568382976,Fri May 01 16:25:07 +0000 2015,antonpeck,Anton,"Peoria, IL., USA","#talkpay Scope: I have a family of 4 (1 child with disabilities), a mortgage, and no credit cards. Buy everything w/ debit or not at all."
594175753383780352,Fri May 01 16:25:13 +0000 2015,BCKamsler,Brigette,NYC,"The male supervisor, who made the offer, sent me a nasty &amp; inappropriate email (after 9pm) when I turned down the ""offer"" #talkpay"
594175753853358080,Fri May 01 16:25:13 +0000 2015,othiym23,Forrest L Norvell,the outside lands,"#talkpay DM ""$120k last year mix of freelance ($200/hour) and salary, currently $160k salary.
15+ years JS experience."""
594175768986529792,Fri May 01 16:25:17 +0000 2015,maryofdoom,Mary (of Doom),"Pittsburgh, PA","For my part (and there are a lot): independent contractor in the TCG industry, $35k/yr (2004-2006) in San Diego #talkpay"
594175796333383680,Fri May 01 16:25:23 +0000 2015,andrewteman,Andrew Teman,"Somerville, MA",I love the idea of #talkpay. This should be far more out in the open than it is.
594175812124966912,Fri May 01 16:25:27 +0000 2015,_nadine,_nadine,Toronto,i wonder how visible age plays a role in pay for both genders. Tech is pretty youth focused. Nothing like games tho. Holy shit. #talkpay
594175819066380288,Fri May 01 16:25:29 +0000 2015,mark_azevedo,Mark,Fran Franfrisco,"#talkpay P1
$10-15/hr Student IT
$15k PT self-employed
$15-30/hr Programmer
$55-75k/yr Company contracting w/ 
$10k/yr PT teaching"
594175855602995201,Fri May 01 16:25:37 +0000 2015,mark_azevedo,Mark,Fran Franfrisco,"#talkpay P2
$85k/yr BookRenter
~$20k PT self-employed
$110-115k/yr Klout
$180k/yr self-employed
$135k/yr Chartboost
$140k/yr Square"
594175866726289408,Fri May 01 16:25:40 +0000 2015,twidx,teag tk,bay area,".@_danilo I'm currently not getting paid what I'm worth or equal 2 rest of team. Our reviews were postponed because we're ""busy"" #talkpay"
594175877014900736,Fri May 01 16:25:42 +0000 2015,issackelly,Issac Kelly,Oakland,I'll relay anybody's #talkpay anonymously. DMs are open.
594175885244235776,Fri May 01 16:25:44 +0000 2015,BlkGirlManifest,patriarchy princess,NJ,Gonna keep an eye on the #talkpay tag &amp; take note of the gems in there but you all should too
594175937643577345,Fri May 01 16:25:57 +0000 2015,stephaniehobson,Stephanie Hobson,"Vancouver, Canada",First couple freelance web dev jobs were 20-25$/ hour. It was twice what I made washing dishes! #talkpay #vancouver
594175967419113472,Fri May 01 16:26:04 +0000 2015,BCKamsler,Brigette,NYC,There was no recourse for me in terms of HR to say how inappropriate this email was #talkpay
594175973181956097,Fri May 01 16:26:05 +0000 2015,MinaMarkham,Mina Markham,"Austin, TX",Go read #talkpay.
594176048390021120,Fri May 01 16:26:23 +0000 2015,EccentricTomboy,Austen Crowder,Chicago,"I like #talkpay - points out just how out of whack tech salaries are now. I'm a BA in web dev that makes $65k - that's low for my skill, tbh"
594176168401711104,Fri May 01 16:26:52 +0000 2015,BCKamsler,Brigette,NYC,"I know I dodged a MAJOR bullet with this guy, and I am very upfront with my mentees and interns about this man/company #talkpay"
594176173975871488,Fri May 01 16:26:53 +0000 2015,k3nnr,Kenn™ R,"Denver, CO",For reference I was making $50k in 2003 as a freelance audio engineer and studio designer while a senior in high school.#talkpay
594176177658531840,Fri May 01 16:26:54 +0000 2015,maryofdoom,Mary (of Doom),"Pittsburgh, PA","Graduate school internship, $20/hr (2006) then full-time at $45k/yr to $48k/yr (2007-2013) as tech writer/editor in Pittsburgh, PA #talkpay"
594176217504354304,Fri May 01 16:27:04 +0000 2015,BenPetersen,Ben Petersen,"Sioux Falls, South Dakota","#talkpay Other than @payscale in your future city and cost of living calculators, how does one determine a realistic rate?"
594176219861618688,Fri May 01 16:27:04 +0000 2015,amanda_lynna,Amanda Lynna,,First job out of college paid $0.00/hour #unpaidinternships are the new entry level #talkpay
594176285758230528,Fri May 01 16:27:20 +0000 2015,EccentricTomboy,Austen Crowder,Chicago,"And I'm a public sector employee - in private sector I could expect $85k, easy, and never have to job-hunt b/c of headhunters. #talkpay"
594176287473848320,Fri May 01 16:27:20 +0000 2015,maryofdoom,Mary (of Doom),"Pittsburgh, PA","Then most recently, marketing manager at smaller company, $52k/yr (2014-2015) #talkpay"
594176302338322432,Fri May 01 16:27:24 +0000 2015,stephaniehobson,Stephanie Hobson,"Vancouver, Canada",I keep raising rates waiting for someone to balk. Got to $70/hr before someone did. #talkpay #vancouver
594176333363699712,Fri May 01 16:27:31 +0000 2015,AnAnarchivist,D. Orange,"Kenosha, Wisconsin","Guys, we are getting an HR director for the first time in the over 150 year history of the college.  I am so excited.#talkpay"
594176393304535040,Fri May 01 16:27:46 +0000 2015,aeleitch,ಠ_ರೃ强大声 Alex Leitch,"Toronto, Canada","What is a ""pension?"" #privateSectorWorker #talkpay
 https://t.co/qbs0Csiw7J"
594176396357951488,Fri May 01 16:27:46 +0000 2015,mambolica,Maya H.,"London, ON","Fascinating discussion. ""@YolandaEnoch: To understand what #talkpay is about, read this in-depth article. https://t.co/BiupmoSeS5"""
594176412107546624,Fri May 01 16:27:50 +0000 2015,a_fluffy_uni,morefluffyunicorns,,"@KristyT, And I thought rainbows out of my butt were cool...
 #talkpay"
594176427617951744,Fri May 01 16:27:54 +0000 2015,jamesarosen,James A Rosen,San Francisco,#talkpay @DanielleSucher has a talk on negotiating -- esp salary -- for hackers: https://t.co/7H312nF9k9
594176443845742592,Fri May 01 16:27:58 +0000 2015,jeffweiss,jeff weiss,"Camas, Washington","OH: ""This #talkpay actually makes me want to have a twitter."""
594176451357773824,Fri May 01 16:27:59 +0000 2015,tedder42,ted,portlandia,"I love the idea of #talkpay and have been open about it for a long time. But only in small conversational circles, not on Twitter."
594176478193045504,Fri May 01 16:28:06 +0000 2015,peroty,Carl T. Holscher,Mary Land,Interesting to read the clause in our handbook about not discussing our salaries may be illegal. Esp for Fed Contractor. #talkpay
594176529795518464,Fri May 01 16:28:18 +0000 2015,_nadine,_nadine,Toronto,.@aeleitch Word. 40 hours a week and only 2 weeks off is the 1950s. We should finally drop that shit. #talkpay
594176578780798980,Fri May 01 16:28:30 +0000 2015,keithbelfast,Keith Anderson,Belfast,Reading the #talkpay hashtag makes me feel all uncomfortable and British...
594176605183967232,Fri May 01 16:28:36 +0000 2015,amznjsn,jason,DC // Brooklyn // Tokyo,This  #talkpay convo is awesome! Kudos to everyone participating.
594176609369722880,Fri May 01 16:28:37 +0000 2015,k3nnr,Kenn™ R,"Denver, CO",While between 2005 and 2007 I made ~ $55k while going to school full time for Music. #talkpay
594176638041993216,Fri May 01 16:28:44 +0000 2015,_achiang,Alex Chiang,"San Francisco, CA","(And yes, I am fully aware and grateful for the amount of life privilege to be able to make that decision of principles v money) #talkpay"
594176669218287617,Fri May 01 16:28:51 +0000 2015,neongolden,Emily Pinkerton,San Francisco,"#talkpay front-end dev for small liberal arts college, 2007-08: $36k/yr

Client services at ad agency (2008-2009): $45k + commission (small)"
594176728408391680,Fri May 01 16:29:05 +0000 2015,aredridel,Aria Stewart,"Somerville, MA","#talkpay At $160k, I support an ill dependent, and often a member of my community."
594176783261437952,Fri May 01 16:29:19 +0000 2015,tweets_so_fresh,shit wizard,"San Francisco, CA",i appreciate the transparency of everyone participating in #talkpay but that's way outside of my comfort level
